name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,369.9211,5.1442,-30.3239,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,183.805,1.9363,-12.5812,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-931.0181,79.366,85.1338,22.7985,5.0,5.0,11.7307,1.0,1.0,0.9183,0.7403,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,167.785,218.8815,8.6149,5.0,5.0,6.6444,1.0,1.0,0.9051,0.9919,,,,,
SRC_HX,HeatExchanger,,,,,-561.097,33.3418,30.8758,39.99,5.0,5.0,16.8287,1.0,1.0,0.8887,0.6549,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1944,30.3239,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.5165,12.5812,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
