label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
12,water (source),SRC_HX,source outlet,15.0,48.59,3.0,203.684,0.6854,0.015171,65.917,819.21,5472.59,199.02,5671.61
21,R290,SRC_HX,COMP1,4.13637,48.59,14.8633,628.586,2.3733,0.130324,7.673,1940.65,25802.83,110642.75,136445.58
22,R290,COMP1,IHX,4.13637,103.26,37.641,680.574,2.401,0.047674,20.976,709.9,65149.83,115154.23,180304.06
22c,R290,IHX,cc1,4.13637,85.0,37.641,455.493,1.7834,0.011365,87.993,169.23,21123.29,115154.23,136277.52
23,R290,cc1,VAL1,4.13637,85.0,37.641,455.493,1.7834,0.011365,87.993,169.23,21123.29,115154.23,136277.52
24,R290,VAL1,SRC_HX,4.13637,43.59,14.8633,455.493,1.8271,0.062604,15.973,932.24,12829.6,110642.75,123472.35
31,R600a,IHX,COMP2,6.12497,85.0,13.4379,669.267,2.3957,0.177773,5.625,3919.87,59643.49,45289.98,104933.47
32,R600a,COMP2,SNK_HX,6.12497,118.61,26.0191,699.276,2.4111,0.07915,12.634,1745.25,82905.66,47536.22,130441.88
32c,R600a,SNK_HX,cc2,6.12497,115.0,26.0191,517.263,1.9423,0.015731,63.569,346.87,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.12497,115.0,26.0191,517.263,1.9423,0.015731,63.569,346.87,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.12497,80.0,13.4379,517.263,1.9655,0.083619,11.959,1843.78,33748.71,45289.98,79038.69
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
