label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,14.16959,30.0,3.0,126.004,0.4367,0.01423,70.273,725.89,697.18,199.02,896.2
12,water (source),SRC_HX,source outlet,14.16959,20.01,3.0,84.236,0.2966,0.014194,70.453,724.03,0.0,199.02,199.02
21,R1270,SRC_HX,COMP1,2.78652,20.01,8.9222,599.927,2.389,0.153229,6.526,1537.11,0.0,118692.31,118692.31
22,R1270,COMP1,IHX,2.78652,93.96,32.0083,679.022,2.4325,0.044643,22.4,447.83,55815.58,129233.94,185049.52
22c,R1270,IHX,cc1,2.78652,67.0,32.0083,387.536,1.593,0.006664,150.07,66.85,10420.59,129233.94,139654.53
23,R1270,cc1,VAL1,2.78652,67.0,32.0083,387.536,1.593,0.006664,150.07,66.85,10420.59,129233.94,139654.53
24,R1270,VAL1,SRC_HX,2.78652,15.01,8.9222,387.536,1.6522,0.06618,15.11,663.88,3598.41,118692.31,122290.72
31,R600a,IHX,COMP2,6.27311,67.0,9.0999,646.741,2.3753,0.274667,3.641,6202.86,43879.98,44513.24,88393.23
32,R600a,COMP2,SNK_HX,6.27311,117.41,26.0191,694.978,2.4001,0.079539,12.572,1796.24,81828.66,47536.22,129364.88
32c,R600a,SNK_HX,cc2,6.27311,115.0,26.0191,517.263,1.9423,0.016111,62.068,363.85,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.27311,115.0,26.0191,517.263,1.9423,0.016111,62.068,363.85,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.27311,62.0,9.0999,517.263,1.9892,0.159676,6.263,3605.99,27584.99,44513.24,72098.23
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
