label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,4.6456,50.0,3.0,209.59,0.7037,0.004701,212.7,78.63,6009.15,199.02,6208.17
12,water (source),SRC_HX,source outlet,4.6456,20.01,3.0,84.236,0.2966,0.004654,214.891,77.83,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,3.47221,20.01,7.3171,600.335,2.3908,0.225841,4.428,2823.0,0.0,103064.49,103064.49
22,R290,COMP1,IHX,3.47221,100.95,33.7343,689.912,2.4391,0.047889,20.882,598.61,64110.5,114384.14,178494.64
22c,R290,IHX,cc1,3.47221,79.0,33.7343,432.619,1.722,0.009076,110.184,113.45,17035.2,114384.14,131419.34
23,R290,cc1,VAL1,3.47221,79.0,33.7343,432.619,1.722,0.009076,110.184,113.45,17035.2,114384.14,131419.34
24,R290,VAL1,SRC_HX,3.47221,15.01,7.3171,432.619,1.8091,0.124016,8.063,1550.2,2821.97,103064.49,105886.46
31,R600a,IHX,COMP2,6.17364,79.0,11.8527,661.971,2.389,0.205108,4.875,4558.55,54592.18,45006.29,99598.47
32,R600a,COMP2,SNK_HX,6.17364,118.21,26.0191,697.841,2.4074,0.079282,12.613,1762.05,82544.99,47536.22,130081.21
32c,R600a,SNK_HX,cc2,6.17364,115.0,26.0191,517.263,1.9423,0.015856,63.068,352.4,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.17364,115.0,26.0191,517.263,1.9423,0.015856,63.068,352.4,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.17364,74.0,11.8527,517.263,1.9724,0.104412,9.577,2320.58,32013.48,45006.29,77019.77
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
