name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,311.0301,4.6103,-26.4172,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,221.4494,2.1952,-14.1664,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-893.3737,77.9677,83.8234,21.9511,5.0,5.0,11.4583,1.0,1.0,0.9296,0.744,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,172.2489,219.585,8.2083,5.0,5.0,6.4722,1.0,1.0,0.9044,0.9923,,,,,
SRC_HX,HeatExchanger,,,,,-582.3435,41.7457,37.8563,29.99,5.0,5.0,13.9498,1.0,1.0,0.8569,0.7465,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2169,26.4172,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4555,14.1664,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
