label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,40.0,3.0,167.792,0.5723,0.015116,66.154,816.28,2727.85,199.02,2926.88
13,water (source),SRC_HX,source outlet,15.0,29.94,3.0,125.74,0.4358,0.015064,66.384,813.45,688.52,199.02,887.54
21,R290,SRC_HX,COMP1,3.61528,29.94,9.5055,610.811,2.3841,0.181118,5.521,2357.26,5921.2,109573.61,115494.81
22,R290,COMP1,IHX,3.61528,100.27,34.361,685.218,2.4242,0.047885,20.884,623.22,63639.07,114507.77,178146.84
22c,R290,IHX,cc1,3.61528,80.0,34.361,436.336,1.732,0.009523,105.008,123.94,17675.3,114507.77,132183.07
23,R290,cc1,VAL1,3.61528,80.0,34.361,436.336,1.732,0.009523,105.008,123.94,17675.3,114507.77,132183.07
24,R290,VAL1,SRC_HX,3.61528,24.94,9.5055,436.336,1.7991,0.093231,10.726,1213.4,2949.76,109573.61,112523.38
31,R600a,IHX,COMP2,6.1654,80.0,12.1068,663.204,2.3902,0.200252,4.994,4444.67,55448.57,45051.78,100500.35
32,R600a,COMP2,SNK_HX,6.1654,118.28,26.0191,698.082,2.408,0.07926,12.617,1759.2,82605.6,47536.22,130141.82
32c,R600a,SNK_HX,cc2,6.1654,115.0,26.0191,517.263,1.9423,0.015835,63.152,351.46,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.1654,115.0,26.0191,517.263,1.9423,0.015835,63.152,351.46,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.1654,75.0,12.1068,517.263,1.9712,0.100674,9.933,2234.51,32324.07,45051.78,77375.85
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
43,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
