label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
13,water (source),SRC_HX,source outlet,15.0,48.94,3.0,205.149,0.6899,0.015173,65.907,819.34,5603.47,199.02,5802.49
21,R717,SRC_HX,COMP1,0.84523,48.94,17.3145,1654.305,5.6528,0.065015,15.381,197.83,87593.88,294350.31,381944.19
22,R717,COMP1,IHX,0.84523,172.99,62.5512,1898.546,5.7641,0.02481,40.306,75.49,291818.96,301728.13,593547.08
22c,R717,IHX,cc1,0.84523,95.0,62.5512,833.217,2.9728,0.001788,559.247,5.44,44760.4,301728.13,346488.53
23,R717,cc1,VAL1,0.84523,95.0,62.5512,833.217,2.9728,0.001788,559.247,5.44,44760.4,301728.13,346488.53
24,R717,VAL1,SRC_HX,0.84523,43.94,17.3145,833.217,3.0637,0.017293,57.828,52.62,25481.64,294350.31,319831.96
31,R600a,IHX,COMP2,7.2741,95.0,16.4196,680.793,2.4062,0.168942,5.919,4424.04,67575.48,45823.2,113398.68
32,R600a,COMP2,SNK_HX,7.2741,129.74,30.8803,708.372,2.4199,0.07473,13.381,1956.94,88556.29,48401.61,136957.9
32c,R600a,SNK_HX,cc2,7.2741,125.0,30.8803,557.006,2.04,0.020748,48.197,543.33,48542.55,48401.61,96944.15
33,R600a,cc2,VAL2,7.2741,125.0,30.8803,557.006,2.04,0.020748,48.197,543.33,48542.55,48401.61,96944.15
34,R600a,VAL2,IHX,7.2741,90.0,16.4196,557.006,2.0655,0.092647,10.794,2426.13,43643.53,45823.2,89466.73
41,water (sink),sink inlet,SNK_HX,0.5,120.0,1.9867,503.812,1.5279,0.00053,1886.213,0.95,58708.67,97.52,58806.2
43,water (sink),SNK_HX,sink outlet,0.5,120.0,1.9867,2705.926,7.1291,0.445606,2.244,802.09,618829.26,97.52,618926.78
