name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,144.3618,2.8441,-32.0183,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,292.4807,2.4429,-18.3871,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-808.5763,34.6364,68.958,64.8532,4.9924,5.0,23.3447,0.9939,0.9884,0.9743,0.4204,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,156.5649,199.1252,9.5531,5.0,5.1035,7.0326,0.992,1.0,0.8631,0.9908,,,,,
SRC_HX,HeatExchanger,,,,,-664.2145,87.4674,71.5064,10.9592,5.0,5.0,7.5939,1.0,0.99,0.6793,0.9611,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3573,31.5433,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4175,17.9871,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
