label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,7.10601,40.0,3.0,167.792,0.5723,0.007161,139.643,183.19,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,7.10601,20.01,3.0,84.236,0.2966,0.007118,140.486,182.09,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,2.7853,20.01,7.3171,600.335,2.3908,0.181163,5.52,1816.53,0.0,103064.49,103064.49
22,R290,COMP1,IHX,2.7853,86.21,26.3773,676.219,2.4334,0.050415,19.835,505.51,53543.02,112929.87,166472.9
22c,R290,IHX,cc1,2.7853,66.0,26.3773,387.162,1.5958,0.00669,149.484,67.08,10015.33,112929.87,122945.21
23,R290,cc1,VAL1,2.7853,66.0,26.3773,387.162,1.5958,0.00669,149.484,67.08,10015.33,112929.87,122945.21
24,R290,VAL1,SRC_HX,2.7853,15.01,7.3171,387.162,1.6513,0.077479,12.907,776.89,3609.14,103064.49,106673.63
31,R600a,IHX,COMP2,6.28121,66.0,8.894,645.441,2.3742,0.281549,3.552,6366.49,42951.74,44476.35,87428.09
32,R600a,COMP2,SNK_HX,6.28121,117.35,26.0191,694.748,2.3995,0.079559,12.569,1799.02,81771.5,47536.22,129307.72
32c,R600a,SNK_HX,cc2,6.28121,115.0,26.0191,517.263,1.9423,0.016132,61.988,364.79,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.28121,115.0,26.0191,517.263,1.9423,0.016132,61.988,364.79,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.28121,61.0,8.894,517.263,1.9908,0.165294,6.05,3737.69,27155.13,44476.35,71631.48
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
