name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,329.5863,5.1442,-30.3239,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,271.5536,2.298,-17.4424,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-829.5035,70.7122,76.137,22.7985,5.0,5.0,11.7307,1.0,1.0,0.9183,0.678,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,160.0204,211.6464,9.1826,5.0,5.0,6.8807,1.0,1.0,0.8634,0.9911,,,,,
SRC_HX,HeatExchanger,,,,,-499.9172,46.2163,40.3962,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.793,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1944,30.3239,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4352,17.4424,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
