name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,308.021,4.2802,-24.0017,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,163.6603,2.0765,-8.7098,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-964.5415,85.497,91.3569,21.4061,5.0,5.0,11.2816,1.0,1.0,0.9353,0.8226,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,194.4362,225.0792,6.6864,5.0,5.0,5.8024,1.0,1.0,0.9416,0.9939,,,,,
SRC_HX,HeatExchanger,,,,,-656.5205,60.694,53.0072,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.8282,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2336,24.0017,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4816,8.7098,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
