label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,4.89087,50.0,3.0,209.59,0.7037,0.00495,202.034,87.15,6009.15,199.02,6208.17
12,water (source),SRC_HX,source outlet,4.89087,20.01,3.0,84.236,0.2966,0.004899,204.114,86.26,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,3.23866,20.01,7.3171,600.335,2.3908,0.21065,4.747,2456.0,0.0,103064.49,103064.49
22,R290,COMP1,IHX,3.23866,94.14,30.1635,683.752,2.4366,0.050602,19.762,589.98,59383.45,113678.97,173062.42
22c,R290,IHX,cc1,3.23866,73.0,30.1635,411.032,1.6628,0.008114,123.236,94.61,13510.02,113678.97,127188.99
23,R290,cc1,VAL1,3.23866,73.0,30.1635,411.032,1.6628,0.008114,123.236,94.61,13510.02,113678.97,127188.99
24,R290,VAL1,SRC_HX,3.23866,15.01,7.3171,411.032,1.7341,0.103525,9.66,1207.01,3195.79,103064.49,106260.28
31,R600,IHX,COMP2,4.87364,73.0,7.7249,691.841,2.4935,0.262903,3.804,4612.66,54532.72,29635.08,84167.81
32,R600,COMP2,SNK_HX,4.87364,115.94,20.2302,739.357,2.518,0.089264,11.203,1566.15,92719.74,31789.28,124509.02
32c,R600,SNK_HX,cc2,4.87364,115.0,20.2302,510.611,1.9287,0.011145,89.725,195.54,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.87364,115.0,20.2302,510.611,1.9287,0.011145,89.725,195.54,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.87364,68.0,7.7249,510.611,1.9625,0.120647,8.289,2116.77,28966.53,29635.08,58601.62
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
