Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,15,20,3,84.19,296.4,2.985,0.199,-1.589e-10,0.199,0,-0,0,-0,-0,0
12,15,11.82,3,49.93,177.9,10.3,0.6865,0.4875,0.199,39.64,-3.128e-17,39.64,1506,-2.911e-15,1069
21,2.903,11.82,7.122,592.5,2401,312.3,107.6,0.2013,107.4,0.881,85.48,86.36,418.9,76.16,76.8
22,2.903,106.6,37.21,695.7,2456,565.4,194.8,64.52,130.2,51.36,103.7,155,76.16,76.16,76.16
22c,2.903,75,37.21,415.4,1670,420.6,144.9,14.65,130.2,11.66,103.7,115.3,76.16,76.16,76.16
23,2.903,75,37.21,415.4,1670,420.6,144.9,14.65,130.2,11.66,103.7,115.3,76.16,76.16,76.16
24,2.903,6.817,7.122,415.4,1769,336.3,115.9,8.458,107.4,37.03,85.48,122.5,418.9,76.16,101.2
31,5.426,75,8.091,694.6,2496,467.8,86.23,56.53,29.7,100.7,44.03,144.7,91.17,75.9,85.91
32,5.426,126,24.17,747.6,2523,712.9,131.4,98.93,32.47,163.5,48.13,211.6,84.63,75.9,82.47
32c,5.426,125,24.17,544.6,2013,422.5,77.87,45.4,32.47,75.05,48.13,123.2,84.63,75.9,80.99
33,5.426,125,24.17,544.6,2013,422.5,77.87,45.4,32.47,75.05,48.13,123.2,84.63,75.9,80.99
34,5.426,70,8.091,544.6,2059,348.9,64.31,34.61,29.7,57.21,44.03,101.2,84.63,75.9,80.6
41,0.5,120,1.987,503.8,1528,29.4,58.81,58.71,0.09752,0,0,0,0,0,0
42,0.5,120,1.987,2706,7129,309.5,618.9,618.8,0.09752,92.91,-0,132.5,83.41,-0,119
