label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,5.59925,50.0,3.0,209.59,0.7037,0.005667,176.474,114.22,6009.15,199.02,6208.17
12,water (source),SRC_HX,source outlet,5.59925,20.01,3.0,84.236,0.2966,0.005609,178.291,113.06,0.0,199.02,199.02
21,R717,SRC_HX,COMP1,0.74208,20.01,7.2843,1636.244,5.9666,0.132942,7.522,355.15,0.0,271900.35,271900.35
22,R717,COMP1,IHX,0.74208,172.81,37.0961,1953.93,6.1127,0.03964,25.227,105.9,249155.82,297582.37,546738.19
22c,R717,IHX,cc1,0.74208,70.0,37.0961,690.403,2.5857,0.001408,710.38,3.76,19574.65,297582.37,317157.02
23,R717,cc1,VAL1,0.74208,70.0,37.0961,690.403,2.5857,0.001408,710.38,3.76,19574.65,297582.37,317157.02
24,R717,VAL1,SRC_HX,0.74208,15.01,7.2843,690.403,2.6846,0.030449,32.841,81.34,16253.16,271900.35,288153.51
31,R600,IHX,COMP2,4.48369,70.0,7.1991,687.634,2.4898,0.259589,3.852,4190.1,51496.11,29544.35,81040.47
32,R600,COMP2,SNK_HX,4.48369,106.25,16.8006,730.136,2.5123,0.103014,9.707,1662.78,85758.18,31199.21,116957.39
32c,R600,SNK_HX,cc2,4.48369,105.0,16.8006,478.513,1.8469,0.009795,102.097,158.1,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.48369,105.0,16.8006,478.513,1.8469,0.009795,102.097,158.1,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.48369,65.0,7.1991,478.513,1.8716,0.098785,10.123,1594.52,23599.52,29544.35,53143.87
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
