label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,13.76896,20.0,3.0,84.194,0.2964,0.013792,72.504,683.67,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,13.76896,10.0,3.0,42.313,0.1511,0.013772,72.612,682.64,731.33,199.02,930.35
21,R1270,SRC_HX,COMP1,2.58752,10.0,6.762,590.739,2.4043,0.187049,5.346,1742.38,298.83,104733.17,105032.0
22,R1270,COMP1,IHX,2.58752,90.27,28.4955,680.997,2.4545,0.04802,20.824,447.31,52019.18,128559.31,180578.49
22c,R1270,IHX,cc1,2.58752,61.0,28.4955,367.875,1.5371,0.005965,167.654,55.56,7811.6,128559.31,136370.91
23,R1270,cc1,VAL1,2.58752,61.0,28.4955,367.875,1.5371,0.005965,167.654,55.56,7811.6,128559.31,136370.91
24,R1270,VAL1,SRC_HX,2.58752,5.0,6.762,367.875,1.6033,0.079279,12.614,738.49,12237.09,104733.17,116970.27
31,R600,IHX,COMP2,4.93248,61.0,5.7802,674.871,2.4792,0.355003,2.817,6303.77,42110.71,29299.42,71410.13
32,R600,COMP2,SNK_HX,4.93248,115.03,20.2302,736.628,2.511,0.089473,11.177,1588.77,92049.35,31789.28,123838.62
32c,R600,SNK_HX,cc2,4.93248,115.0,20.2302,510.611,1.9287,0.01128,88.654,200.29,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.93248,115.0,20.2302,510.611,1.9287,0.01128,88.654,200.29,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.93248,56.0,5.7802,510.611,1.9804,0.187296,5.339,3325.79,24076.81,29299.42,53376.24
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
