label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
12,water (source),SRC_HX,source outlet,15.0,47.57,3.0,199.42,0.6721,0.015164,65.947,818.84,5099.9,199.02,5298.92
21,R1270,SRC_HX,COMP1,3.93212,47.57,17.4633,621.071,2.3513,0.107776,9.279,1525.63,24454.58,126432.1,150886.68
22,R1270,COMP1,IHX,3.93212,98.34,38.6052,667.568,2.3765,0.047916,20.87,678.29,59517.83,130497.5,190015.32
22c,R1270,IHX,cc1,3.93212,77.0,38.6052,422.721,1.6902,0.010131,98.702,143.42,15852.4,130497.5,146349.9
23,R1270,cc1,VAL1,3.93212,77.0,38.6052,422.721,1.6902,0.010131,98.702,143.42,15852.4,130497.5,146349.9
24,R1270,VAL1,SRC_HX,3.93212,42.57,17.4633,422.721,1.7234,0.043596,22.938,617.13,10194.61,126432.1,136626.71
31,R600a,IHX,COMP2,5.43454,77.0,11.3563,659.486,2.3868,0.188939,5.293,3696.46,52862.34,44917.42,97779.76
32,R600a,COMP2,SNK_HX,5.43454,107.97,21.7777,689.928,2.4028,0.088233,11.334,1726.22,76745.9,46780.02,123525.92
32c,R600a,SNK_HX,cc2,5.43454,105.0,21.7777,482.329,1.8539,0.013014,76.841,254.61,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.43454,105.0,21.7777,482.329,1.8539,0.013014,76.841,254.61,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.43454,72.0,11.3563,482.329,1.8737,0.076029,13.153,1487.45,26102.96,44917.42,71020.37
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
