Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,15,40,3,167.8,572.3,43.9,2.927,2.728,0.199,0,-0,0,0,-0,0
12,15,28.62,3,120.2,417.6,10.78,0.7189,0.5199,0.199,-4.988e-14,-8.214e-17,-4.996e-14,-1.777e-12,-7.643e-15,-1.287e-12
21,3.361,28.62,9.191,609.5,2385,382.8,113.9,4.39,109.5,8.583,111,119.6,161.6,83.81,86.81
22,3.361,87.87,27.95,674.6,2421,565.9,168.4,55.16,113.2,60.06,114.8,174.9,90,83.81,85.84
22c,3.361,69,27.95,397.2,1624,419,124.7,11.44,113.2,12.45,114.8,127.3,90,83.81,84.38
23,3.361,69,27.95,397.2,1624,419,124.7,11.44,113.2,12.45,114.8,127.3,90,83.81,84.38
24,3.361,23.62,9.191,397.2,1670,373.8,111.2,1.718,109.5,1.871,111,112.9,90,83.81,83.91
31,4.488,69,7.03,686.2,2489,359,79.99,50.47,29.52,95.74,41.01,136.8,117.4,86.01,105.8
32,4.488,106.2,16.8,729.9,2512,524.6,116.9,85.71,31.2,144.7,43.35,188.1,104.5,86.01,99.57
32c,4.488,105,16.8,478.5,1847,271,60.39,29.19,31.2,49.29,43.35,92.64,104.5,86.01,94.95
33,4.488,105,16.8,478.5,1847,271,60.39,29.19,31.2,49.29,43.35,92.64,104.5,86.01,94.95
34,4.488,64,7.03,478.5,1873,237,52.81,23.3,29.52,39.33,41.01,80.35,104.5,86.01,94.17
41,0.5,100,1.014,419.2,1307,19.43,38.86,38.86,9.316e-05,0,0,0,0,0,0
42,0.5,100,1.014,2676,7354,261.3,522.6,522.6,9.316e-05,101.1,0,101.1,107.5,0,107.5
