label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,7.37143,40.0,3.0,167.792,0.5723,0.007429,134.615,197.13,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,7.37143,20.01,3.0,84.236,0.2966,0.007384,135.428,195.95,0.0,199.02,199.02
21,R717,SRC_HX,COMP1,0.63678,20.01,7.2843,1636.244,5.9666,0.114079,8.766,261.52,0.0,271900.35,271900.35
22,R717,COMP1,IHX,0.63678,163.03,33.8924,1933.336,6.1062,0.036441,27.442,83.54,231003.39,297059.56,528062.95
22c,R717,IHX,cc1,0.63678,66.0,33.8924,668.995,2.5247,0.001191,839.855,2.73,16566.87,297059.56,313626.43
23,R717,cc1,VAL1,0.63678,66.0,33.8924,668.995,2.5247,0.001191,839.855,2.73,16566.87,297059.56,313626.43
24,R717,VAL1,SRC_HX,0.63678,15.01,7.2843,668.995,2.6103,0.024173,41.369,55.41,16623.87,271900.35,288524.22
31,R600a,IHX,COMP2,6.28121,66.0,8.894,645.441,2.3742,0.281549,3.552,6366.49,42951.74,44476.35,87428.09
32,R600a,COMP2,SNK_HX,6.28121,117.35,26.0191,694.748,2.3995,0.079559,12.569,1799.02,81771.5,47536.22,129307.72
32c,R600a,SNK_HX,cc2,6.28121,115.0,26.0191,517.263,1.9423,0.016132,61.988,364.79,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.28121,115.0,26.0191,517.263,1.9423,0.016132,61.988,364.79,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.28121,61.0,8.894,517.263,1.9908,0.165294,6.05,3737.69,27155.13,44476.35,71631.48
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
