label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,14.7798,30.0,3.0,126.004,0.4367,0.014843,67.372,789.76,697.18,199.02,896.2
12,water (source),SRC_HX,source outlet,14.7798,20.01,3.0,84.236,0.2966,0.014805,67.545,787.73,0.0,199.02,199.02
21,R1270,SRC_HX,COMP1,2.5893,20.01,8.9222,599.927,2.389,0.142384,7.023,1327.23,0.0,118692.31,118692.31
22,R1270,COMP1,IHX,2.5893,84.07,27.3924,669.507,2.4283,0.048627,20.565,453.28,48414.12,128347.2,176761.31
22c,R1270,IHX,cc1,2.5893,59.0,27.3924,361.516,1.5188,0.005902,169.43,55.02,7037.76,128347.2,135384.95
23,R1270,cc1,VAL1,2.5893,59.0,27.3924,361.516,1.5188,0.005902,169.43,55.02,7037.76,128347.2,135384.95
24,R1270,VAL1,SRC_HX,2.5893,15.01,8.9222,361.516,1.562,0.051682,19.349,481.75,4048.99,118692.31,122741.3
31,R600,IHX,COMP2,4.94105,59.0,5.4955,672.011,2.4769,0.373702,2.676,6647.32,39968.2,29250.27,69218.47
32,R600,COMP2,SNK_HX,4.94105,115.0,20.2302,736.236,2.51,0.089495,11.174,1591.91,91953.44,31789.28,123742.71
32c,R600,SNK_HX,cc2,4.94105,115.0,20.2302,510.611,1.9287,0.011299,88.501,200.99,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.94105,115.0,20.2302,510.611,1.9287,0.011299,88.501,200.99,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.94105,54.0,5.4955,510.611,1.9838,0.201248,4.969,3579.76,23125.7,29250.27,52375.96
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
