name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,155.97,3.1888,-29.0483,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,280.8877,2.9191,-15.8874,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-820.1693,32.7845,70.6982,71.5795,5.0,5.0,25.017,1.0,1.0,0.9764,0.4858,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,199.4551,219.8323,6.0756,5.0,5.0,5.5203,1.0,1.0,0.9184,0.9941,,,,,
SRC_HX,HeatExchanger,,,,,-664.1993,89.1514,71.4698,10.594,5.0,5.0,7.4502,1.0,1.0,0.6794,0.9658,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3136,29.0483,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3426,15.8874,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
