label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,13.57752,20.0,3.0,84.194,0.2964,0.013601,73.526,664.79,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,13.57752,10.0,3.0,42.313,0.1511,0.01358,73.636,663.79,731.33,199.02,930.35
21,R717,SRC_HX,COMP1,0.5781,10.0,5.1556,1626.306,6.0874,0.144026,6.943,299.74,463.39,226066.77,226530.17
22,R717,COMP1,IHX,0.5781,174.36,30.1842,1972.397,6.2466,0.038855,25.737,80.86,229491.72,296454.11,525945.83
22c,R717,IHX,cc1,0.5781,61.0,30.1842,642.654,2.4485,0.001063,941.121,2.21,13170.02,296454.11,309624.12
23,R717,cc1,VAL1,0.5781,61.0,30.1842,642.654,2.4485,0.001063,941.121,2.21,13170.02,296454.11,309624.12
24,R717,VAL1,SRC_HX,0.5781,5.0,5.1556,642.654,2.5514,0.031653,31.592,65.88,53382.12,226066.77,279448.9
31,R600a,IHX,COMP2,6.32064,61.0,7.9156,638.884,2.3685,0.318972,3.135,7257.98,38229.61,44300.99,82530.6
32,R600a,COMP2,SNK_HX,6.32064,117.05,26.0191,693.641,2.3967,0.079656,12.554,1812.52,81495.84,47536.22,129032.07
32c,R600a,SNK_HX,cc2,6.32064,115.0,26.0191,517.263,1.9423,0.016233,61.601,369.38,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.32064,115.0,26.0191,517.263,1.9423,0.016233,61.601,369.38,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.32064,56.0,7.9156,517.263,1.9992,0.19624,5.096,4465.31,24858.01,44300.99,69159.01
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
