name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,222.9338,5.1555,-41.4746,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,277.2933,2.3428,-17.8424,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-823.7638,25.4357,63.606,103.0339,4.9916,5.0,32.3861,0.9942,0.9888,0.9762,0.3128,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,155.5125,198.8138,9.6701,5.0,5.1035,7.0802,0.992,1.0,0.8635,0.9907,,,,,
SRC_HX,HeatExchanger,,,,,-600.83,82.6047,67.2621,10.1498,5.0,5.0,7.2736,1.0,0.9828,0.6571,0.967,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1985,40.9996,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4352,17.4424,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
