label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,40.0,3.0,167.792,0.5723,0.015116,66.154,816.28,2727.85,199.02,2926.88
13,water (source),SRC_HX,source outlet,15.0,30.41,3.0,127.737,0.4424,0.015066,66.374,813.57,755.5,199.02,954.53
21,R717,SRC_HX,COMP1,0.69024,29.85,9.9807,1644.314,5.8549,0.091277,10.956,226.81,19549.87,293149.72,312699.59
22,R717,COMP1,IHX,0.69024,187.49,51.4553,1967.294,5.9985,0.026804,37.308,66.6,293660.1,299922.8,593582.9
22c,R717,IHX,cc1,0.69024,84.99,51.1553,773.849,2.8158,0.001391,718.765,3.46,33268.88,299873.95,333142.82
23,R717,cc1,VAL1,0.69024,84.99,51.1553,773.849,2.8158,0.001391,718.765,3.46,33268.88,299873.95,333142.82
24,R717,VAL1,SRC_HX,0.69024,25.41,10.1557,773.849,2.9322,0.024015,41.641,59.67,5833.81,293178.38,299012.2
31,R600a,IHX,COMP2,7.38079,84.46,13.2879,668.615,2.3951,0.216854,4.611,5761.98,59193.62,45263.15,104456.76
32,R600a,COMP2,SNK_HX,7.38079,129.67,31.1303,706.184,2.4138,0.074033,13.507,1967.13,88100.7,48446.08,136546.78
32c,R600a,SNK_HX,cc2,7.38079,125.0,30.8803,557.006,2.04,0.021052,47.5,559.38,48542.55,48401.61,96944.15
33,R600a,cc2,VAL2,7.38079,125.0,30.8803,557.006,2.04,0.021052,47.5,559.38,48542.55,48401.61,96944.15
34,R600a,VAL2,IHX,7.38079,80.0,13.4379,557.006,2.0781,0.130803,7.645,3475.54,40500.97,45289.98,85790.96
41,water (sink),sink inlet,SNK_HX,0.5,120.0,1.9867,503.812,1.5279,0.00053,1886.213,0.95,58708.67,97.52,58806.2
43,water (sink),SNK_HX,sink outlet,0.5,120.0,1.9867,2705.926,7.1291,0.445606,2.244,802.09,618829.26,97.52,618926.78
