name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,218.0051,3.6756,-19.5775,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,302.5943,2.8593,-16.9192,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-812.2287,74.2926,78.518,20.3409,5.0,5.0,10.9328,1.0,1.0,0.9439,0.7483,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,181.9613,220.8489,7.4112,5.0,5.0,6.1267,1.0,1.0,0.903,0.993,,,,,
SRC_HX,HeatExchanger,,,,,-594.2236,82.4228,65.7026,9.99,5.0,5.0,7.2095,1.0,1.0,0.6662,0.9176,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2721,19.5775,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3497,16.9192,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
