label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,3.66152,60.0,3.0,251.416,0.8311,0.003724,268.545,49.08,10467.41,199.02,10666.43
12,water (source),SRC_HX,source outlet,3.66152,20.01,3.0,84.236,0.2966,0.003668,272.645,48.35,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,4.22621,20.01,7.3171,600.335,2.3908,0.274882,3.638,4182.15,0.0,103064.49,103064.49
22,R290,COMP1,IHX,4.22621,107.8,37.641,695.826,2.4413,0.051508,19.414,783.66,68593.7,115154.23,183747.93
22c,R290,IHX,cc1,4.22621,85.0,37.641,455.493,1.7834,0.011611,86.122,176.66,21123.29,115154.23,136277.52
23,R290,cc1,VAL1,4.22621,85.0,37.641,455.493,1.7834,0.011611,86.122,176.66,21123.29,115154.23,136277.52
24,R290,VAL1,SRC_HX,4.22621,15.01,7.3171,455.493,1.8884,0.167746,5.961,2552.15,2425.87,103064.49,105490.36
31,R600,IHX,COMP2,4.41923,85.0,10.1159,708.349,2.5086,0.181036,5.524,2880.14,66221.25,30047.54,96268.79
32,R600,COMP2,SNK_HX,4.41923,107.62,16.8006,733.807,2.522,0.102687,9.738,1633.66,86597.71,31199.21,117796.92
32c,R600,SNK_HX,cc2,4.41923,105.0,16.8006,478.513,1.8469,0.009654,103.586,153.58,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.41923,105.0,16.8006,478.513,1.8469,0.009654,103.586,153.58,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.41923,80.0,10.1159,478.513,1.858,0.051279,19.501,815.8,27105.87,30047.54,57153.41
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
