name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,400.1704,5.1442,-30.3239,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,121.0521,1.6206,-8.3398,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-1007.1498,85.8559,91.9118,22.7985,5.0,5.0,11.7307,1.0,1.0,0.9183,0.7781,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,170.2991,222.7237,8.5685,5.0,5.0,6.6248,1.0,1.0,0.9249,0.9922,,,,,
SRC_HX,HeatExchanger,,,,,-606.9793,36.0682,33.4006,39.99,5.0,5.0,16.8287,1.0,1.0,0.8887,0.6549,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1944,30.3239,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.617,8.3398,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
