label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,50.0,3.0,209.59,0.7037,0.01518,65.875,819.74,6009.15,199.02,6208.17
13,water (source),SRC_HX,source outlet,15.0,38.13,3.0,159.967,0.5472,0.015106,66.2,815.7,2250.05,199.02,2449.08
21,R1270,SRC_HX,COMP1,3.43493,37.6,13.8864,614.294,2.3649,0.120263,8.315,1487.14,14389.25,125739.53,140128.78
22,R1270,COMP1,IHX,3.43493,92.77,34.1582,668.409,2.3947,0.04899,20.412,605.8,55880.86,129646.22,185527.08
22c,R1270,IHX,cc1,3.43493,69.96,33.8582,397.596,1.6212,0.008381,119.322,103.63,11876.82,129588.72,141465.54
23,R1270,cc1,VAL1,3.43493,69.96,33.8582,397.596,1.6212,0.008381,119.322,103.63,11876.82,129588.72,141465.54
24,R1270,VAL1,SRC_HX,3.43493,33.13,14.0614,397.596,1.6557,0.044724,22.359,553.05,5566.64,125773.45,131340.09
31,R600,IHX,COMP2,4.47494,69.11,7.0491,686.387,2.4888,0.26459,3.779,4262.49,50591.0,29518.46,80109.47
32,R600,COMP2,SNK_HX,4.47494,106.9,17.0506,730.628,2.5121,0.100944,9.906,1626.19,86266.73,31242.24,117508.97
32c,R600,SNK_HX,cc2,4.47494,105.0,16.8006,478.513,1.8469,0.009776,102.296,157.48,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.47494,105.0,16.8006,478.513,1.8469,0.009776,102.296,157.48,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.47494,65.0,7.1991,478.513,1.8716,0.098592,10.143,1588.3,23599.52,29544.35,53143.87
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
