name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,237.5582,5.4081,-30.4787,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,212.9831,2.2973,-12.4391,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-915.2187,27.3155,72.3944,107.9626,4.9961,5.0,33.5054,0.992,0.9846,0.9794,0.4061,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,176.4471,210.1706,8.0257,5.0,5.0304,6.394,0.9887,1.0,0.9239,0.9927,,,,,
SRC_HX,HeatExchanger,,,,,-677.6605,86.6173,72.2998,11.5509,5.0,5.0,7.8236,1.0,0.9753,0.6834,0.9676,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1911,30.0037,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4472,12.0391,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
