Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,15,40,3,167.8,572.3,43.9,2.927,2.728,0.199,0,-0,0,0,-0,0
12,15,29.26,3,122.9,426.4,11.96,0.7972,0.5982,0.199,2.512e-14,-1.375e-16,2.498e-14,7.775e-13,-1.279e-14,5.802e-13
21,0.7496,29.26,9.799,1644,5861,232.6,310.3,17.22,293.1,6.49,61.37,67.86,139.7,77.58,81.03
22,0.7496,176.5,46.1,1946,5999,428.7,571.9,272.8,299,60.01,62.61,122.6,81.5,77.58,79.45
22c,0.7496,80,46.1,745.4,2739,245.4,327.3,28.27,299,6.218,62.61,68.83,81.5,77.58,77.92
23,0.7496,80,46.1,745.4,2739,245.4,327.3,28.27,299,6.218,62.61,68.83,81.5,77.58,77.92
24,0.7496,24.26,9.799,745.4,2841,222.9,297.4,4.235,293.1,0.9316,61.37,62.3,81.5,77.58,77.64
31,6.165,80,12.11,663.2,2390,619.6,100.5,55.45,45.05,132.1,80.53,212.6,107.3,80.53,95.32
32,6.165,118.3,26.02,698.1,2408,802.4,130.1,82.61,47.54,180.6,84.97,265.6,98.52,80.53,91.95
32c,6.165,115,26.02,517.3,1942,529.3,85.85,38.31,47.54,83.78,84.97,168.7,98.52,80.53,88.56
33,6.165,115,26.02,517.3,1942,529.3,85.85,38.31,47.54,83.78,84.97,168.7,98.52,80.53,88.56
34,6.165,75,12.11,517.3,1971,477.1,77.38,32.32,45.05,70.68,80.53,151.2,98.52,80.53,88.05
41,0.5,110,1.434,461.4,1419,24.19,48.39,48.34,0.04213,0,0,0,0,0,0
42,0.5,110,1.434,2691,7238,286.1,572.1,572.1,0.04213,102.3,-0,102.3,99.39,-0,99.38
