name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,190.785,3.7755,-36.3018,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,243.3022,2.561,-14.882,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-857.7548,30.978,69.7661,82.7367,4.9924,5.0,27.6891,0.9939,0.9845,0.9755,0.4567,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,182.5635,206.4351,7.195,5.0,5.0347,6.0311,0.9898,1.0,0.9192,0.993,,,,,
SRC_HX,HeatExchanger,,,,,-666.9698,87.2055,71.6482,11.0985,5.0,5.0,7.6483,1.0,0.9868,0.6803,0.9629,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.27,35.8268,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4007,14.482,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
