label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
13,water (source),SRC_HX,source outlet,15.0,47.08,3.0,197.4,0.6658,0.015161,65.961,818.67,4927.68,199.02,5126.7
21,R717,SRC_HX,COMP1,0.89763,47.08,16.4638,1653.702,5.6718,0.072609,13.772,234.63,81555.81,294211.11,375766.92
22,R717,COMP1,IHX,0.89763,145.49,47.0775,1848.75,5.7663,0.033117,30.196,107.02,243889.11,299209.75,543098.86
22c,R717,IHX,cc1,0.89763,81.0,47.0775,751.07,2.7542,0.001778,562.364,5.75,29233.15,299209.75,328442.91
23,R717,cc1,VAL1,0.89763,81.0,47.0775,751.07,2.7542,0.001778,562.364,5.75,29233.15,299209.75,328442.91
24,R717,VAL1,SRC_HX,0.89763,42.08,16.4638,751.07,2.8089,0.014498,68.974,46.85,18194.78,294211.11,312405.89
31,R600a,IHX,COMP2,5.41082,81.0,12.3649,664.43,2.3913,0.171819,5.82,3346.86,56299.22,45097.97,101397.19
32,R600a,COMP2,SNK_HX,5.41082,108.27,21.7777,690.838,2.4052,0.088154,11.344,1717.14,76956.18,46780.02,123736.21
32c,R600a,SNK_HX,cc2,5.41082,105.0,21.7777,482.329,1.8539,0.012957,77.178,252.39,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.41082,105.0,21.7777,482.329,1.8539,0.012957,77.178,252.39,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.41082,76.0,12.3649,482.329,1.87,0.06447,15.511,1255.81,27022.98,45097.97,72120.95
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
