name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,191.4515,4.9799,-28.9905,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,326.9283,3.4376,-17.136,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-774.1287,24.1735,63.3739,101.3709,5.0,5.0,32.0238,1.0,1.0,0.9792,0.3847,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,209.1437,220.1087,5.5384,5.0,5.0,5.2646,1.0,1.0,0.9177,0.9946,,,,,
SRC_HX,HeatExchanger,,,,,-582.6771,53.8673,46.9425,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.9461,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2008,28.9905,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.2909,17.136,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
