label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,8.16964,40.0,3.0,167.792,0.5723,0.008233,121.462,242.14,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,8.16964,20.01,3.0,84.236,0.2966,0.008184,122.196,240.68,0.0,199.02,199.02
21,R717,SRC_HX,COMP1,0.69435,20.01,7.2843,1636.244,5.9666,0.124392,8.039,310.94,0.0,271900.35,271900.35
22,R717,COMP1,IHX,0.69435,155.64,31.629,1917.829,6.1011,0.04188,23.878,104.69,217365.47,296690.04,514055.51
22c,R717,IHX,cc1,0.69435,63.0,31.629,653.138,2.479,0.001285,778.274,3.21,14480.91,296690.04,311170.95
23,R717,cc1,VAL1,0.69435,63.0,31.629,653.138,2.479,0.001285,778.274,3.21,14480.91,296690.04,311170.95
24,R717,VAL1,SRC_HX,0.69435,15.01,7.2843,653.138,2.5553,0.024779,40.357,61.94,16898.48,271900.35,288798.83
31,R600a,IHX,COMP2,5.51638,63.0,8.297,641.518,2.3707,0.265424,3.768,5271.04,40134.63,44369.34,84503.97
32,R600a,COMP2,SNK_HX,5.51638,106.96,21.7777,686.848,2.3947,0.088496,11.3,1757.44,76038.09,46780.02,122818.11
32c,R600a,SNK_HX,cc2,5.51638,105.0,21.7777,482.329,1.8539,0.01321,75.701,262.33,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.51638,105.0,21.7777,482.329,1.8539,0.01321,75.701,262.33,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.51638,58.0,8.297,482.329,1.8903,0.130337,7.672,2588.36,21798.06,44369.34,66167.4
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
