name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,202.6133,4.76,-27.3889,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,267.3788,3.0193,-13.5299,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-847.4443,27.019,70.0333,98.48,5.0,5.0,31.3648,1.0,1.0,0.9794,0.442,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,213.3288,222.9064,5.4584,5.0,5.0,5.2258,1.0,1.0,0.9318,0.9949,,,,,
SRC_HX,HeatExchanger,,,,,-644.831,89.4424,71.0113,9.99,5.0,5.0,7.2095,1.0,1.0,0.6662,0.972,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2101,27.3889,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3312,13.5299,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
