name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,185.451,2.7157,-18.8991,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,237.924,2.8774,-11.1248,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-890.2779,71.9104,82.2753,24.9401,4.9701,5.0,12.3804,0.99,0.9753,0.9467,0.7927,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,199.6607,209.2179,6.3553,5.0,5.0134,5.6506,0.9853,1.0,0.9411,0.9942,,,,,
SRC_HX,HeatExchanger,,,,,-704.8269,88.7011,74.1775,11.87,5.0,5.0,7.9461,1.0,0.9844,0.6921,0.912,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3779,18.4241,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3616,10.7248,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
