label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,14.01126,30.0,3.0,126.004,0.4367,0.014071,71.067,709.76,697.18,199.02,896.2
12,water (source),SRC_HX,source outlet,14.01126,20.01,3.0,84.236,0.2966,0.014035,71.25,707.94,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,2.48077,20.01,7.3171,600.335,2.3908,0.161355,6.198,1441.03,0.0,103064.49,103064.49
22,R290,COMP1,IHX,2.48077,78.28,22.9634,668.288,2.4298,0.052115,19.188,465.43,47342.49,112253.18,159595.67
22c,R290,IHX,cc1,2.48077,59.0,22.9634,364.434,1.5305,0.005744,174.097,51.3,7110.36,112253.18,119363.54
23,R290,cc1,VAL1,2.48077,59.0,22.9634,364.434,1.5305,0.005744,174.097,51.3,7110.36,112253.18,119363.54
24,R290,VAL1,SRC_HX,2.48077,15.01,7.3171,364.434,1.5724,0.05921,16.889,528.79,4002.72,103064.49,107067.21
31,R600a,IHX,COMP2,6.33575,59.0,7.5474,636.238,2.3663,0.335473,2.981,7651.7,36303.01,44234.97,80537.98
32,R600a,COMP2,SNK_HX,6.33575,116.93,26.0191,693.221,2.3956,0.079693,12.548,1817.69,81391.27,47536.22,128927.49
32c,R600a,SNK_HX,cc2,6.33575,115.0,26.0191,517.263,1.9423,0.016272,61.454,371.15,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.33575,115.0,26.0191,517.263,1.9423,0.016272,61.454,371.15,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.33575,54.0,7.5474,517.263,2.0028,0.210079,4.76,4791.63,23868.51,44234.97,68103.49
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
