name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,178.308,3.0729,-34.7106,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,189.1286,1.9769,-12.9812,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-925.6945,37.8215,77.5529,69.4213,4.9916,5.0,24.4754,0.9942,0.9888,0.974,0.4819,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,162.3889,206.2887,9.1449,5.0,5.0521,6.8651,0.9905,1.0,0.9052,0.9915,,,,,
SRC_HX,HeatExchanger,,,,,-747.3865,92.178,76.6146,12.2958,5.0,5.0,8.1081,1.0,0.9897,0.7045,0.9566,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3308,34.2356,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.5165,12.5812,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
