label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
13,water (source),SRC_HX,source outlet,15.0,48.09,3.0,201.59,0.6788,0.015167,65.932,819.03,5288.02,199.02,5487.05
21,R717,SRC_HX,COMP1,0.84924,47.7,16.7448,1653.913,5.6654,0.067545,14.805,206.5,83589.11,294257.09,377846.2
22,R717,COMP1,IHX,0.84924,153.88,51.4553,1863.875,5.7653,0.029163,34.29,89.16,258614.82,299922.8,558537.62
22c,R717,IHX,cc1,0.84924,84.99,51.1553,773.849,2.8158,0.001712,584.193,5.23,33268.88,299873.95,333142.82
23,R717,cc1,VAL1,0.84924,84.99,51.1553,773.849,2.8158,0.001712,584.193,5.23,33268.88,299873.95,333142.82
24,R717,VAL1,SRC_HX,0.84924,43.09,16.9198,773.849,2.8786,0.014473,69.095,44.25,20452.42,294285.73,314738.15
31,R600a,IHX,COMP2,6.11617,84.46,13.2879,668.615,2.3951,0.179698,5.565,3956.64,59193.62,45263.15,104456.76
32,R600a,COMP2,SNK_HX,6.11617,119.14,26.2691,699.538,2.4109,0.077966,12.826,1716.67,83167.06,47580.76,130747.82
32c,R600a,SNK_HX,cc2,6.11617,115.0,26.0191,517.263,1.9423,0.015708,63.66,345.87,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.11617,115.0,26.0191,517.263,1.9423,0.015708,63.66,345.87,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.11617,80.0,13.4379,517.263,1.9655,0.083499,11.976,1838.49,33748.71,45289.98,79038.69
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
43,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
