label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,14.1321,30.0,3.0,126.004,0.4367,0.014193,70.459,722.06,697.18,199.02,896.2
12,water (source),SRC_HX,source outlet,14.1321,20.01,3.0,84.236,0.2966,0.014156,70.64,720.21,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,3.23902,20.01,7.3171,600.335,2.3908,0.210674,4.747,2456.56,0.0,103064.49,103064.49
22,R290,COMP1,IHX,3.23902,96.41,31.3188,685.834,2.4374,0.04854,20.601,566.01,60987.23,113907.26,174894.49
22c,R290,IHX,cc1,3.23902,75.0,31.3188,418.1,1.6823,0.008225,121.583,95.91,14627.29,113907.26,128534.55
23,R290,cc1,VAL1,3.23902,75.0,31.3188,418.1,1.6823,0.008225,121.583,95.91,14627.29,113907.26,128534.55
24,R290,VAL1,SRC_HX,3.23902,15.01,7.3171,418.1,1.7587,0.107515,9.301,1253.68,3073.4,103064.49,106137.89
31,R600a,IHX,COMP2,6.2069,75.0,10.8754,656.978,2.3845,0.225863,4.427,5046.86,51110.0,44831.3,95941.29
32,R600a,COMP2,SNK_HX,6.2069,117.94,26.0191,696.873,2.4049,0.07937,12.599,1773.5,82302.45,47536.22,129838.67
32c,R600a,SNK_HX,cc2,6.2069,115.0,26.0191,517.263,1.9423,0.015941,62.73,356.21,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.2069,115.0,26.0191,517.263,1.9423,0.015941,62.73,356.21,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.2069,70.0,10.8754,517.263,1.9776,0.120581,8.293,2694.37,30683.21,44831.3,75514.5
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
