name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,172.728,2.726,-19.8819,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,309.7109,2.9255,-17.1251,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-805.1122,67.3325,76.1827,23.5094,5.0,5.0,11.9573,1.0,1.0,0.9433,0.7187,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,182.7899,220.9408,7.3482,5.0,5.0,6.0989,1.0,1.0,0.9029,0.9931,,,,,
SRC_HX,HeatExchanger,,,,,-632.3842,87.2369,69.6338,10.0886,5.0,5.0,7.249,1.0,1.0,0.6686,0.9206,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3668,19.8819,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3418,17.1251,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
