name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,145.5637,3.8408,-15.6564,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,526.8403,4.5087,-24.0313,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-574.2167,51.1029,56.0445,21.2676,5.0,5.0,11.2365,1.0,1.0,0.9534,0.6309,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,177.7843,216.0493,7.5627,5.0,5.0,6.1932,1.0,1.0,0.8573,0.9927,,,,,
SRC_HX,HeatExchanger,,,,,-428.653,59.4239,47.3299,10.0,5.0,5.0,7.2135,1.0,1.0,0.6661,0.9297,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2604,15.6564,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.2218,24.0313,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
