label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
12,water (source),SRC_HX,source outlet,15.0,47.75,3.0,200.185,0.6745,0.015165,65.942,818.91,5165.84,199.02,5364.87
21,R717,SRC_HX,COMP1,0.87322,47.75,16.7658,1653.929,5.665,0.069365,14.416,218.06,83739.7,294260.53,378000.23
22,R717,COMP1,IHX,0.87322,153.19,51.1642,1862.442,5.7643,0.030107,33.215,94.64,257525.2,299875.38,557400.59
22c,R717,IHX,cc1,0.87322,85.0,51.1642,773.897,2.816,0.00176,568.128,5.53,33277.64,299875.38,333153.02
23,R717,cc1,VAL1,0.87322,85.0,51.1642,773.897,2.816,0.00176,568.128,5.53,33277.64,299875.38,333153.02
24,R717,VAL1,SRC_HX,0.87322,42.75,16.7658,773.897,2.8796,0.015091,66.265,47.44,20236.04,294260.53,314496.57
31,R600,IHX,COMP2,4.80708,85.0,10.1159,708.349,2.5086,0.196925,5.078,3407.88,66221.25,30047.54,96268.79
32,R600,COMP2,SNK_HX,4.80708,117.01,20.2302,742.524,2.5261,0.089015,11.234,1540.45,93503.98,31789.28,125293.25
32c,R600,SNK_HX,cc2,4.80708,115.0,20.2302,510.611,1.9287,0.010993,90.967,190.24,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.80708,115.0,20.2302,510.611,1.9287,0.010993,90.967,190.24,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.80708,80.0,10.1159,510.611,1.9489,0.075685,13.213,1309.77,32559.37,30047.54,62606.91
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
