label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,7.7031,40.0,3.0,167.792,0.5723,0.007763,128.819,215.27,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,7.7031,20.01,3.0,84.236,0.2966,0.007716,129.597,213.98,0.0,199.02,199.02
21,R717,SRC_HX,COMP1,0.66544,20.01,7.2843,1636.244,5.9666,0.119211,8.388,285.58,0.0,271900.35,271900.35
22,R717,COMP1,IHX,0.66544,163.03,33.8924,1933.336,6.1062,0.03808,26.26,91.22,231003.39,297059.56,528062.95
22c,R717,IHX,cc1,0.66544,66.0,33.8924,668.995,2.5247,0.001244,803.693,2.98,16566.87,297059.56,313626.43
23,R717,cc1,VAL1,0.66544,66.0,33.8924,668.995,2.5247,0.001244,803.693,2.98,16566.87,297059.56,313626.43
24,R717,VAL1,SRC_HX,0.66544,15.01,7.2843,668.995,2.6103,0.025261,39.587,60.51,16623.87,271900.35,288524.22
31,R600,IHX,COMP2,4.90935,66.0,6.5399,681.986,2.485,0.312764,3.197,5527.69,47376.11,29430.58,76806.69
32,R600,COMP2,SNK_HX,4.90935,115.38,20.2302,737.693,2.5137,0.089392,11.187,1579.89,92310.4,31789.28,124099.67
32c,R600,SNK_HX,cc2,4.90935,115.0,20.2302,510.611,1.9287,0.011227,89.072,198.42,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.90935,115.0,20.2302,510.611,1.9287,0.011227,89.072,198.42,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.90935,61.0,6.5399,510.611,1.9724,0.156265,6.399,2761.77,26280.79,29430.58,55711.36
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
