name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,257.8436,6.1954,-37.8444,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,221.4494,2.1952,-14.1664,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-893.3737,25.3788,69.2476,115.539,5.0,5.0,35.2016,1.0,1.0,0.9782,0.3474,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,172.2489,219.585,8.2083,5.0,5.0,6.4722,1.0,1.0,0.9044,0.9923,,,,,
SRC_HX,HeatExchanger,,,,,-635.5301,45.5584,41.2539,29.99,5.0,5.0,13.9498,1.0,1.0,0.8569,0.9183,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1614,37.8444,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4555,14.1664,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
