label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,12.71136,20.0,3.0,84.194,0.2964,0.012733,78.536,582.68,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,12.71136,10.0,3.0,42.313,0.1511,0.012714,78.654,581.8,731.33,199.02,930.35
21,R1270,SRC_HX,COMP1,2.12252,10.0,6.762,590.739,2.4043,0.153435,6.517,1172.41,298.83,104733.17,105032.0
22,R1270,COMP1,IHX,2.12252,79.2,23.7821,669.662,2.4495,0.047219,21.178,360.81,43040.4,127652.1,170692.5
22c,R1270,IHX,cc1,2.12252,52.0,23.7821,339.918,1.4556,0.004667,214.287,35.66,4678.34,127652.1,132330.44
23,R1270,cc1,VAL1,2.12252,52.0,23.7821,339.918,1.4556,0.004667,214.287,35.66,4678.34,127652.1,132330.44
24,R1270,VAL1,SRC_HX,2.12252,5.0,6.762,339.918,1.5028,0.054051,18.501,413.01,13744.72,104733.17,118477.9
31,R600a,IHX,COMP2,6.38449,52.0,6.3574,626.886,2.3587,0.401249,2.492,9222.36,29388.95,44021.57,73410.52
32,R600a,COMP2,SNK_HX,6.38449,116.57,26.0191,691.877,2.3921,0.079808,12.53,1834.32,81057.95,47536.22,128594.17
32c,R600a,SNK_HX,cc2,6.38449,115.0,26.0191,517.263,1.9423,0.016397,60.985,376.88,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.38449,115.0,26.0191,517.263,1.9423,0.016397,60.985,376.88,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.38449,47.0,6.3574,517.263,2.0165,0.266251,3.756,6119.54,20073.48,44021.57,64095.05
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
