name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,198.9216,3.7267,-24.3281,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,399.683,3.243,-21.3582,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-701.3741,53.2422,64.5166,27.4176,5.0,5.0,13.1733,1.0,1.0,0.9417,0.6087,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,169.5726,214.2279,8.2575,5.0,5.0,6.4931,1.0,1.0,0.8601,0.992,,,,,
SRC_HX,HeatExchanger,,,,,-502.4525,46.4507,40.5496,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.851,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2683,24.3281,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3084,21.3582,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
