label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,50.0,3.0,209.59,0.7037,0.01518,65.875,819.74,6009.15,199.02,6208.17
12,water (source),SRC_HX,source outlet,15.0,38.32,3.0,160.755,0.5498,0.015107,66.196,815.76,2296.15,199.02,2495.17
21,R290,SRC_HX,COMP1,4.00683,38.32,11.6972,619.156,2.3792,0.162407,6.157,2342.65,15276.82,110011.36,125288.18
22,R290,COMP1,IHX,4.00683,98.9,34.361,680.855,2.4125,0.052246,19.14,753.62,62707.4,114507.77,177215.16
22c,R290,IHX,cc1,4.00683,80.0,34.361,436.336,1.732,0.010554,94.747,152.24,17675.3,114507.77,132183.07
23,R290,cc1,VAL1,4.00683,80.0,34.361,436.336,1.732,0.010554,94.747,152.24,17675.3,114507.77,132183.07
24,R290,VAL1,SRC_HX,4.00683,33.32,11.6972,436.336,1.7829,0.077158,12.96,1112.97,7251.48,110011.36,117262.84
31,R600a,IHX,COMP2,5.41672,80.0,12.1068,663.204,2.3902,0.175935,5.684,3430.76,55448.57,45051.78,100500.35
32,R600a,COMP2,SNK_HX,5.41672,108.2,21.7777,690.611,2.4046,0.088174,11.341,1719.4,76903.69,46780.02,123683.71
32c,R600a,SNK_HX,cc2,5.41672,105.0,21.7777,482.329,1.8539,0.012971,77.094,252.94,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.41672,105.0,21.7777,482.329,1.8539,0.012971,77.094,252.94,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.41672,75.0,12.1068,482.329,1.8709,0.067225,14.876,1310.89,26805.28,45051.78,71857.06
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
