name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,274.6399,4.0816,-21.7253,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,197.977,2.4188,-10.0015,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-930.2249,80.1506,86.639,22.499,4.9675,5.0,11.606,0.9896,0.9792,0.9417,0.8128,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,191.2232,208.9638,6.9018,5.0,5.0134,5.8999,0.9853,1.0,0.9414,0.9937,,,,,
SRC_HX,HeatExchanger,,,,,-655.585,84.6532,71.1017,11.3458,5.0,5.0,7.7444,1.0,0.9758,0.6762,0.9032,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2537,21.2503,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4285,9.6015,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
