label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,30.0,3.0,126.004,0.4367,0.015064,66.383,813.47,697.18,199.02,896.2
13,water (source),SRC_HX,source outlet,15.0,19.55,3.0,82.298,0.2899,0.015024,66.559,811.31,1.47,199.02,200.49
21,R290,SRC_HX,COMP1,3.30556,18.65,7.05,598.862,2.3918,0.223027,4.484,2654.03,5.8,101288.83,101294.63
22,R290,COMP1,IHX,3.30556,91.61,28.7753,681.946,2.4377,0.05455,18.332,649.14,57513.22,113404.48,170917.7
22c,R290,IHX,cc1,3.30556,69.97,28.4753,400.534,1.6335,0.008125,123.074,96.69,11919.21,113345.14,125264.35
23,R290,cc1,VAL1,3.30556,69.97,28.4753,400.534,1.6335,0.008125,123.074,96.69,11919.21,113345.14,125264.35
24,R290,VAL1,SRC_HX,3.30556,14.55,7.225,400.534,1.6987,0.101354,9.866,1206.12,3695.96,102461.11,106157.07
31,R600,IHX,COMP2,4.47494,69.11,7.0491,686.387,2.4888,0.26459,3.779,4262.49,50591.0,29518.46,80109.47
32,R600,COMP2,SNK_HX,4.47494,106.9,17.0506,730.628,2.5121,0.100944,9.906,1626.19,86266.73,31242.24,117508.97
32c,R600,SNK_HX,cc2,4.47494,105.0,16.8006,478.513,1.8469,0.009776,102.296,157.48,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.47494,105.0,16.8006,478.513,1.8469,0.009776,102.296,157.48,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.47494,65.0,7.1991,478.513,1.8716,0.098592,10.143,1588.3,23599.52,29544.35,53143.87
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
