name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,348.0608,5.1442,-30.3239,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,225.057,2.3889,-14.05,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-876.0001,74.6759,80.0056,22.7985,5.0,5.0,11.7307,1.0,1.0,0.9183,0.7598,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,187.6884,219.2222,6.8276,5.0,5.0,5.8664,1.0,1.0,0.9193,0.9934,,,,,
SRC_HX,HeatExchanger,,,,,-527.9393,48.8069,42.6606,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.793,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1944,30.3239,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4186,14.05,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
