label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,5.22033,50.0,3.0,209.59,0.7037,0.005283,189.283,99.29,6009.15,199.02,6208.17
12,water (source),SRC_HX,source outlet,5.22033,20.01,3.0,84.236,0.2966,0.005229,191.232,98.27,0.0,199.02,199.02
21,R1270,SRC_HX,COMP1,3.23656,20.01,8.9222,599.927,2.389,0.177977,5.619,2073.72,0.0,118692.31,118692.31
22,R1270,COMP1,IHX,3.23656,97.65,33.8852,682.476,2.4339,0.048899,20.45,569.75,58485.26,129593.88,188079.14
22c,R1270,IHX,cc1,3.23656,70.0,33.8852,397.741,1.6216,0.007899,126.598,92.04,11898.41,129593.88,141492.28
23,R1270,cc1,VAL1,3.23656,70.0,33.8852,397.741,1.6216,0.007899,126.598,92.04,11898.41,129593.88,141492.28
24,R1270,VAL1,SRC_HX,3.23656,15.01,8.9222,397.741,1.6877,0.081679,12.243,951.69,3421.7,118692.31,122114.01
31,R600a,IHX,COMP2,5.47617,70.0,9.7386,650.615,2.3787,0.223584,4.473,4407.78,46632.21,44627.67,91259.89
32,R600a,COMP2,SNK_HX,5.47617,107.45,21.7777,688.349,2.3986,0.088369,11.316,1742.12,76382.43,46780.02,123162.45
32c,R600a,SNK_HX,cc2,5.47617,105.0,21.7777,482.329,1.8539,0.013114,76.257,258.52,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.47617,105.0,21.7777,482.329,1.8539,0.013114,76.257,258.52,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.47617,65.0,9.7386,482.329,1.8813,0.100145,9.986,1974.28,24168.06,44627.67,68795.74
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
