name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,156.3346,3.6017,-26.2032,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,326.9283,3.4376,-17.136,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-774.1287,28.6555,66.3403,79.8513,5.0,5.0,27.015,1.0,1.0,0.9782,0.4463,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,209.1437,220.1087,5.5384,5.0,5.0,5.2646,1.0,1.0,0.9177,0.9946,,,,,
SRC_HX,HeatExchanger,,,,,-617.7941,86.3395,68.4068,9.8559,5.0,5.0,7.1554,1.0,1.0,0.6634,0.9707,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2776,26.2032,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.2909,17.136,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
