name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,219.556,3.7267,-24.3281,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,326.9283,3.4376,-17.136,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-774.1287,58.7651,70.9639,27.4176,5.0,5.0,13.1733,1.0,1.0,0.9417,0.7078,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,209.1437,220.1087,5.5384,5.0,5.0,5.2646,1.0,1.0,0.9177,0.9946,,,,,
SRC_HX,HeatExchanger,,,,,-554.5727,51.2691,44.7558,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.851,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2683,24.3281,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.2909,17.136,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
