label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
13,water (source),SRC_HX,source outlet,15.0,48.8,3.0,204.592,0.6882,0.015172,65.911,819.29,5553.55,199.02,5752.57
21,R717,SRC_HX,COMP1,0.7876,48.43,17.0773,1654.148,5.658,0.061424,16.28,174.16,85945.11,294311.5,380256.61
22,R717,COMP1,IHX,0.7876,148.3,49.3811,1851.451,5.753,0.027764,36.018,78.72,250127.08,299585.0,549712.08
22c,R717,IHX,cc1,0.7876,82.99,49.0811,762.383,2.7849,0.001574,635.483,4.46,31210.58,299536.14,330746.72
23,R717,cc1,VAL1,0.7876,82.99,49.0811,762.383,2.7849,0.001574,635.483,4.46,31210.58,299536.14,330746.72
24,R717,VAL1,SRC_HX,0.7876,43.8,17.2523,762.383,2.8407,0.012421,80.507,35.22,20053.91,294340.13,314394.04
31,R600,IHX,COMP2,5.36015,82.29,9.5339,704.672,2.5051,0.233439,4.284,4504.56,63646.25,29947.17,93593.42
32,R600,COMP2,SNK_HX,5.36015,127.2,24.4159,750.063,2.5279,0.077409,12.918,1493.72,99809.64,32508.67,132318.31
32c,R600,SNK_HX,cc2,5.36015,125.0,24.1659,544.648,2.0129,0.012965,77.129,250.19,45404.57,32465.73,77870.29
33,R600,cc2,VAL2,5.36015,125.0,24.1659,544.648,2.0129,0.012965,77.129,250.19,45404.57,32465.73,77870.29
34,R600,VAL2,IHX,5.36015,78.0,9.6839,544.648,2.0478,0.115692,8.644,2232.46,37666.92,29973.04,67639.96
41,water (sink),sink inlet,SNK_HX,0.5,120.0,1.9867,503.812,1.5279,0.00053,1886.213,0.95,58708.67,97.52,58806.2
43,water (sink),SNK_HX,sink outlet,0.5,120.0,1.9867,2705.926,7.1291,0.445606,2.244,802.09,618829.26,97.52,618926.78
