name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,155.397,2.8916,-32.3038,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,243.3022,2.561,-14.882,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-857.7548,36.2952,72.7952,66.0095,4.9924,5.0,23.6328,0.9939,0.9845,0.9743,0.5153,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,182.5635,206.4351,7.195,5.0,5.0347,6.0311,0.9898,1.0,0.9192,0.993,,,,,
SRC_HX,HeatExchanger,,,,,-702.3579,89.6805,73.8999,11.5721,5.0,5.0,7.8318,1.0,0.9899,0.6914,0.9593,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3515,31.8288,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4007,14.482,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
