name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,221.5845,4.2141,-21.7335,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,346.1005,3.287,-18.1035,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-768.7226,55.9691,70.9154,29.272,5.0,5.0,13.7348,1.0,1.0,0.9505,0.665,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,186.9077,221.3632,7.0459,5.0,5.0,5.9646,1.0,1.0,0.9024,0.9934,,,,,
SRC_HX,HeatExchanger,,,,,-547.1381,75.8494,60.4198,10.0,5.0,5.0,7.2135,1.0,1.0,0.6661,0.9287,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2373,21.7335,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3042,18.1035,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
