label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.35464,20.0,3.0,84.194,0.2964,0.015381,65.016,850.2,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,15.35464,10.0,3.0,42.313,0.1511,0.015358,65.114,848.93,731.33,199.02,930.35
21,R717,SRC_HX,COMP1,0.61525,10.0,5.1556,1626.306,6.0874,0.153281,6.524,339.5,463.39,226066.77,226530.17
22,R717,COMP1,IHX,0.61525,143.26,22.5248,1905.747,6.2251,0.051663,19.356,114.43,170403.1,295202.5,465605.6
22c,R717,IHX,cc1,0.61525,49.0,22.5248,581.072,2.2651,0.001089,918.441,2.41,6619.97,295202.5,301822.47
23,R717,cc1,VAL1,0.61525,49.0,22.5248,581.072,2.2651,0.001089,918.441,2.41,6619.97,295202.5,301822.47
24,R717,VAL1,SRC_HX,0.61525,5.0,5.1556,581.072,2.3301,0.02633,37.98,58.32,56703.09,226066.77,282769.87
31,R600,IHX,COMP2,4.55065,49.0,4.2256,657.608,2.4661,0.44443,2.25,7280.8,28935.45,29030.97,57966.41
32,R600,COMP2,SNK_HX,4.55065,105.0,16.8006,726.434,2.5025,0.103323,9.678,1692.67,84921.58,31199.21,116120.79
32c,R600,SNK_HX,cc2,4.55065,105.0,16.8006,478.513,1.8469,0.009941,100.594,162.86,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.55065,105.0,16.8006,478.513,1.8469,0.009941,100.594,162.86,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.55065,44.0,4.2256,478.513,1.9017,0.222641,4.492,3647.38,15312.51,29030.97,44343.47
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
