label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,7.88382,40.0,3.0,167.792,0.5723,0.007945,125.866,225.49,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,7.88382,20.01,3.0,84.236,0.2966,0.007897,126.626,224.14,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,3.24348,20.01,7.3171,600.335,2.3908,0.210963,4.74,2463.32,0.0,103064.49,103064.49
22,R290,COMP1,IHX,3.24348,89.61,27.9524,679.495,2.4348,0.055109,18.146,643.49,56089.74,113241.67,169331.41
22c,R290,IHX,cc1,3.24348,69.0,27.9524,397.237,1.6243,0.007926,126.163,92.55,11436.87,113241.67,124678.54
23,R290,cc1,VAL1,3.24348,69.0,27.9524,397.237,1.6243,0.007926,126.163,92.55,11436.87,113241.67,124678.54
24,R290,VAL1,SRC_HX,3.24348,15.01,7.3171,397.237,1.6863,0.095903,10.427,1119.82,3434.67,103064.49,106499.16
31,R600a,IHX,COMP2,5.48204,69.0,9.5221,649.328,2.3776,0.229083,4.365,4521.04,45720.23,44588.9,90309.13
32,R600a,COMP2,SNK_HX,5.48204,107.38,21.7777,688.129,2.398,0.088388,11.314,1744.36,76331.75,46780.02,123111.77
32c,R600a,SNK_HX,cc2,5.48204,105.0,21.7777,482.329,1.8539,0.013128,76.175,259.08,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.48204,105.0,21.7777,482.329,1.8539,0.013128,76.175,259.08,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.48204,64.0,9.5221,482.329,1.8825,0.104052,9.611,2053.5,23856.74,44588.9,68445.64
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
