label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,5.23734,50.0,3.0,209.59,0.7037,0.0053,188.669,99.93,6009.15,199.02,6208.17
12,water (source),SRC_HX,source outlet,5.23734,20.01,3.0,84.236,0.2966,0.005246,190.611,98.92,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,3.6026,20.01,7.3171,600.335,2.3908,0.234322,4.268,3039.0,0.0,103064.49,103064.49
22,R290,COMP1,IHX,3.6026,96.41,31.3188,685.834,2.4374,0.053989,18.522,700.2,60987.23,113907.26,174894.49
22c,R290,IHX,cc1,3.6026,75.0,31.3188,418.1,1.6823,0.009148,109.313,118.64,14627.29,113907.26,128534.55
23,R290,cc1,VAL1,3.6026,75.0,31.3188,418.1,1.6823,0.009148,109.313,118.64,14627.29,113907.26,128534.55
24,R290,VAL1,SRC_HX,3.6026,15.01,7.3171,418.1,1.7587,0.119584,8.362,1550.92,3073.4,103064.49,106137.89
31,R600,IHX,COMP2,4.46306,75.0,8.0908,694.63,2.496,0.229775,4.352,3691.79,56531.77,29698.23,86230.0
32,R600,COMP2,SNK_HX,4.46306,106.69,16.8006,731.3,2.5154,0.102911,9.717,1653.47,86023.14,31199.21,117222.35
32c,R600,SNK_HX,cc2,4.46306,105.0,16.8006,478.513,1.8469,0.00975,102.569,156.65,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.46306,105.0,16.8006,478.513,1.8469,0.00975,102.569,156.65,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.46306,70.0,8.0908,478.513,1.8664,0.080257,12.46,1289.5,24974.71,29698.23,54672.94
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
