name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,215.7984,2.752,-20.1138,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,170.6049,2.1472,-9.1098,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-957.597,89.9743,90.3881,19.5708,4.9584,5.0,10.643,0.9905,0.9815,0.9338,0.8351,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,185.1559,208.7121,7.3353,5.0,5.0134,6.0933,0.9853,1.0,0.9417,0.9933,,,,,
SRC_HX,HeatExchanger,,,,,-741.7986,90.8018,76.4911,12.4582,5.0,5.0,8.1694,1.0,0.985,0.703,0.8854,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3725,19.6388,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4816,8.7098,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
