label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,5.5886,50.0,3.0,209.59,0.7037,0.005656,176.81,113.79,6009.15,199.02,6208.17
12,water (source),SRC_HX,source outlet,5.5886,20.01,3.0,84.236,0.2966,0.005598,178.631,112.63,0.0,199.02,199.02
21,R717,SRC_HX,COMP1,0.78642,20.01,7.2843,1636.244,5.9666,0.140885,7.098,398.86,0.0,271900.35,271900.35
22,R717,COMP1,IHX,0.78642,196.93,46.0954,2005.02,6.1279,0.03557,28.114,100.7,294338.85,299049.72,593388.57
22c,R717,IHX,cc1,0.78642,80.0,46.0954,745.433,2.7388,0.001551,644.593,4.39,28267.87,299049.72,327317.59
23,R717,cc1,VAL1,0.78642,80.0,46.0954,745.433,2.7388,0.001551,644.593,4.39,28267.87,299049.72,327317.59
24,R717,VAL1,SRC_HX,0.78642,15.01,7.2843,745.433,2.8756,0.038478,25.989,108.94,15300.21,271900.35,287200.56
31,R600,IHX,COMP2,4.44145,80.0,9.0616,701.54,2.5023,0.203778,4.907,3258.24,61440.51,29865.71,91306.22
32,R600,COMP2,SNK_HX,4.44145,107.15,16.8006,732.529,2.5186,0.102801,9.727,1643.71,86304.41,31199.21,117503.62
32c,R600,SNK_HX,cc2,4.44145,105.0,16.8006,478.513,1.8469,0.009702,103.068,155.13,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.44145,105.0,16.8006,478.513,1.8469,0.009702,103.068,155.13,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.44145,75.0,9.0616,478.513,1.8619,0.064574,15.486,1032.49,26140.56,29865.71,56006.27
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
