name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,167.8831,4.7103,-19.1287,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,363.0984,4.4164,-15.6496,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-751.7247,23.8567,63.6795,99.1159,5.0,5.0,31.5101,1.0,1.0,0.9813,0.4186,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,222.9646,222.9646,5.0,5.0,5.0,5.0,1.0,1.0,0.931,0.9953,,,,,
SRC_HX,HeatExchanger,,,,,-583.8416,80.9376,64.2544,10.0,5.0,5.0,7.2135,1.0,1.0,0.6661,0.9751,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2123,19.1287,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.2264,15.6496,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
