label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,14.67644,20.0,3.0,84.194,0.2964,0.014701,68.02,776.75,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,14.67644,10.0,3.0,42.313,0.1511,0.014679,68.123,775.59,731.33,199.02,930.35
21,R290,SRC_HX,COMP1,2.99243,10.0,5.5112,589.26,2.3991,0.256782,3.894,2766.25,312.82,89256.33,89569.16
22,R290,COMP1,IHX,2.99243,87.47,25.8676,681.527,2.4507,0.056442,17.717,608.03,53862.27,112828.92,166691.19
22c,R290,IHX,cc1,2.99243,65.0,25.8676,383.851,1.5864,0.007147,139.91,77.0,9565.73,112828.92,122394.65
23,R290,cc1,VAL1,2.99243,65.0,25.8676,383.851,1.5864,0.007147,139.91,77.0,9565.73,112828.92,122394.65
24,R290,VAL1,SRC_HX,2.99243,5.0,5.5112,383.851,1.6609,0.1195,8.368,1287.34,11306.43,89256.33,100562.76
31,R600a,IHX,COMP2,5.50514,65.0,8.6916,644.137,2.373,0.252639,3.958,5006.93,42018.09,44440.08,86458.17
32,R600a,COMP2,SNK_HX,5.50514,107.1,21.7777,687.265,2.3958,0.088461,11.304,1753.16,76133.69,46780.02,122913.71
32c,R600a,SNK_HX,cc2,5.50514,105.0,21.7777,482.329,1.8539,0.013183,75.856,261.27,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.50514,105.0,21.7777,482.329,1.8539,0.013183,75.856,261.27,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.50514,60.0,8.6916,482.329,1.8876,0.121002,8.264,2398.08,22521.16,44440.08,66961.23
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
