label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,13.9855,20.0,3.0,84.194,0.2964,0.014009,71.381,705.34,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,13.9855,10.0,3.0,42.313,0.1511,0.013988,71.488,704.28,731.33,199.02,930.35
21,R717,SRC_HX,COMP1,0.62585,10.0,5.1556,1626.306,6.0874,0.155923,6.413,351.3,463.39,226066.77,226530.17
22,R717,COMP1,IHX,0.62585,197.15,37.0961,2021.798,6.2609,0.035913,27.845,80.91,273582.11,297582.37,571164.48
22c,R717,IHX,cc1,0.62585,70.0,37.0961,690.403,2.5857,0.001187,842.306,2.67,19574.65,297582.37,317157.02
23,R717,cc1,VAL1,0.62585,70.0,37.0961,690.403,2.5857,0.001187,842.306,2.67,19574.65,297582.37,317157.02
24,R717,VAL1,SRC_HX,0.62585,5.0,5.1556,690.403,2.7231,0.040071,24.956,90.28,50807.13,226066.77,276873.9
31,R600a,IHX,COMP2,6.2485,70.0,9.7386,650.615,2.3787,0.255117,3.92,5738.77,46632.21,44627.67,91259.89
32,R600a,COMP2,SNK_HX,6.2485,117.6,26.0191,695.677,2.4019,0.079477,12.582,1787.8,82003.34,47536.22,129539.56
32c,R600a,SNK_HX,cc2,6.2485,115.0,26.0191,517.263,1.9423,0.016048,62.312,361.0,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.2485,115.0,26.0191,517.263,1.9423,0.016048,62.312,361.0,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.2485,65.0,9.7386,517.263,1.9846,0.143851,6.952,3235.86,28816.96,44627.67,73444.64
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
